Capital gains report 2024

Date Sold,Date Acquired,Asset,Amount,Cost (EUR),Proceeds (EUR),Gain / loss,Notes,Wallet Name,Holding period
15/03/2024 10:00,24/02/2024 09:11,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,24/02/2024 10:12,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,25/02/2024 11:13,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,25/02/2024 12:14,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,25/02/2024 13:15,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,25/02/2024 14:16,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,25/02/2024 15:17,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,26/02/2024 16:18,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,26/02/2024 17:19,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,26/02/2024 08:20,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,26/02/2024 09:21,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,26/02/2024 10:22,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,27/02/2024 11:23,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,27/02/2024 12:24,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,27/02/2024 13:25,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,27/02/2024 14:26,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,27/02/2024 15:27,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 16:28,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 17:29,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 08:30,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 09:31,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 10:32,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 11:33,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 12:34,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 13:35,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 14:36,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,01/03/2024 15:37,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,02/03/2024 16:38,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,02/03/2024 17:39,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,02/03/2024 08:40,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,02/03/2024 09:41,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,03/03/2024 10:42,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,03/03/2024 11:43,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,03/03/2024 12:44,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,03/03/2024 13:45,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,03/03/2024 14:46,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,04/03/2024 15:47,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,04/03/2024 16:48,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,04/03/2024 17:49,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,04/03/2024 08:50,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,04/03/2024 09:51,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,05/03/2024 10:52,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,05/03/2024 11:53,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,05/03/2024 12:54,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,05/03/2024 13:55,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,05/03/2024 14:56,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,06/03/2024 15:57,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,06/03/2024 16:58,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,06/03/2024 17:59,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,06/03/2024 08:00,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,06/03/2024 09:01,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,07/03/2024 10:02,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,07/03/2024 11:03,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,07/03/2024 12:04,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,07/03/2024 13:05,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,07/03/2024 14:06,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,08/03/2024 15:07,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,08/03/2024 16:08,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,08/03/2024 17:09,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,08/03/2024 08:10,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,08/03/2024 09:11,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,09/03/2024 10:12,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,09/03/2024 11:13,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,09/03/2024 12:14,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,09/03/2024 13:15,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,10/03/2024 14:16,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,10/03/2024 15:17,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,10/03/2024 16:18,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,10/03/2024 17:19,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,10/03/2024 08:20,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,11/03/2024 09:21,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,11/03/2024 10:22,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,11/03/2024 11:23,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,11/03/2024 12:24,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,11/03/2024 13:25,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,12/03/2024 14:26,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,12/03/2024 15:27,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,12/03/2024 16:28,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,12/03/2024 17:29,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,12/03/2024 08:30,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,13/03/2024 09:31,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,13/03/2024 10:32,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,13/03/2024 11:33,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,13/03/2024 12:34,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,13/03/2024 13:35,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 14:36,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 15:37,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 16:38,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 17:39,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 08:40,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 09:41,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 10:42,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 11:43,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 12:44,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 13:45,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 14:46,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 15:47,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 16:48,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
15/03/2024 10:00,14/03/2024 17:49,BTC,"0,00001000","0,50","0,55","0,05","",Kraken,Short term
20/07/2024 14:00,01/04/2024 09:00,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/04/2024 10:01,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/04/2024 11:02,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/04/2024 12:03,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/04/2024 13:04,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/04/2024 14:05,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/04/2024 15:06,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/04/2024 16:07,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/04/2024 09:08,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/04/2024 10:09,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/04/2024 11:10,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/04/2024 12:11,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/04/2024 13:12,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/04/2024 14:13,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/04/2024 15:14,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/04/2024 16:15,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/04/2024 09:16,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/04/2024 10:17,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/04/2024 11:18,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/04/2024 12:19,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/04/2024 13:20,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/04/2024 14:21,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/04/2024 15:22,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/04/2024 16:23,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/04/2024 09:24,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/04/2024 10:25,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/04/2024 11:26,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/04/2024 12:27,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/04/2024 13:28,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/04/2024 14:29,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/04/2024 15:30,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/04/2024 16:31,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/04/2024 09:32,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/04/2024 10:33,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/04/2024 11:34,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/04/2024 12:35,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/04/2024 13:36,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/04/2024 14:37,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/04/2024 15:38,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/04/2024 16:39,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/04/2024 09:40,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/04/2024 10:41,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/04/2024 11:42,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/04/2024 12:43,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/04/2024 13:44,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/04/2024 14:45,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/04/2024 15:46,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/04/2024 16:47,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/04/2024 09:48,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/04/2024 10:49,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/04/2024 11:50,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/04/2024 12:51,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/04/2024 13:52,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/04/2024 14:53,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/04/2024 15:54,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/04/2024 16:55,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/04/2024 09:56,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/04/2024 10:57,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/04/2024 11:58,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/04/2024 12:59,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/04/2024 13:00,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/04/2024 14:01,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/04/2024 15:02,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/04/2024 16:03,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/04/2024 09:04,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/04/2024 10:05,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/04/2024 11:06,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/04/2024 12:07,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/04/2024 13:08,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/04/2024 14:09,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/04/2024 15:10,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/04/2024 16:11,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/04/2024 09:12,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/04/2024 10:13,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/05/2024 11:14,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/05/2024 12:15,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/05/2024 13:16,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/05/2024 14:17,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/05/2024 15:18,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/05/2024 16:19,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/05/2024 09:20,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/05/2024 10:21,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/05/2024 11:22,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/05/2024 12:23,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/05/2024 13:24,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/05/2024 14:25,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/05/2024 15:26,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/05/2024 16:27,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/05/2024 09:28,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/05/2024 10:29,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/05/2024 11:30,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/05/2024 12:31,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/05/2024 13:32,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/05/2024 14:33,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/05/2024 15:34,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/05/2024 16:35,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/05/2024 09:36,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/05/2024 10:37,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/05/2024 11:38,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/05/2024 12:39,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/05/2024 13:40,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/05/2024 14:41,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/05/2024 15:42,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/05/2024 16:43,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/05/2024 09:44,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/05/2024 10:45,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/05/2024 11:46,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/05/2024 12:47,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/05/2024 13:48,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/05/2024 14:49,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/05/2024 15:50,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/05/2024 16:51,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/05/2024 09:52,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/05/2024 10:53,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/05/2024 11:54,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/05/2024 12:55,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/05/2024 13:56,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/05/2024 14:57,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/05/2024 15:58,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/05/2024 16:59,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/05/2024 09:00,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/05/2024 10:01,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/05/2024 11:02,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/05/2024 12:03,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/05/2024 13:04,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/05/2024 14:05,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/05/2024 15:06,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/05/2024 16:07,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/05/2024 09:08,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/05/2024 10:09,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/05/2024 11:10,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/05/2024 12:11,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/05/2024 13:12,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/05/2024 14:13,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/05/2024 15:14,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/05/2024 16:15,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/05/2024 09:16,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/05/2024 10:17,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/05/2024 11:18,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/05/2024 12:19,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/05/2024 13:20,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/05/2024 14:21,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/05/2024 15:22,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/05/2024 16:23,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/05/2024 09:24,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/05/2024 10:25,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/05/2024 11:26,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/05/2024 12:27,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/05/2024 13:28,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/05/2024 14:29,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/06/2024 15:30,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/06/2024 16:31,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/06/2024 09:32,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/06/2024 10:33,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/06/2024 11:34,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/06/2024 12:35,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/06/2024 13:36,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
